ocorrencia,task,info
2023-11-23T17:40:15.440+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.470 seconds
2023-11-23T17:40:45.584+0000,processor.py:153,Started process (PID=179) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:40:45.585+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:40:45.585+0000,logging_mixin.py:137,[2023-11-23T17:40:45.585+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:40:45.598+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:40:45.633+0000,logging_mixin.py:137,[2023-11-23T17:40:45.633+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:40:45.674+0000,logging_mixin.py:137,"[2023-11-23T17:40:45.673+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:40:45.698+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.117 seconds
2023-11-23T17:40:48.603+0000,processor.py:153,Started process (PID=180) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:40:48.605+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:40:48.606+0000,logging_mixin.py:137,[2023-11-23T17:40:48.606+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:40:48.636+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:40:48.693+0000,logging_mixin.py:137,[2023-11-23T17:40:48.692+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:40:48.755+0000,logging_mixin.py:137,"[2023-11-23T17:40:48.754+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:40:48.799+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.201 seconds
2023-11-23T17:41:19.179+0000,processor.py:153,Started process (PID=204) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:41:19.181+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:41:19.181+0000,logging_mixin.py:137,[2023-11-23T17:41:19.181+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:41:19.197+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:41:19.226+0000,logging_mixin.py:137,[2023-11-23T17:41:19.226+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:41:19.260+0000,logging_mixin.py:137,"[2023-11-23T17:41:19.260+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:41:19.286+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.109 seconds
2023-11-23T17:41:49.321+0000,processor.py:153,Started process (PID=230) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:41:49.322+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:41:49.323+0000,logging_mixin.py:137,[2023-11-23T17:41:49.323+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:41:49.337+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:41:49.359+0000,logging_mixin.py:137,[2023-11-23T17:41:49.359+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:41:49.384+0000,logging_mixin.py:137,"[2023-11-23T17:41:49.384+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:41:49.404+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.086 seconds
2023-11-23T17:42:19.589+0000,processor.py:153,Started process (PID=264) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:42:19.590+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:42:19.591+0000,logging_mixin.py:137,[2023-11-23T17:42:19.591+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:42:19.615+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:42:19.646+0000,logging_mixin.py:137,[2023-11-23T17:42:19.646+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:42:19.693+0000,logging_mixin.py:137,"[2023-11-23T17:42:19.693+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:42:19.735+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.149 seconds
2023-11-23T17:42:49.876+0000,processor.py:153,Started process (PID=293) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:42:49.876+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:42:49.877+0000,logging_mixin.py:137,[2023-11-23T17:42:49.877+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:42:49.890+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:42:49.913+0000,logging_mixin.py:137,[2023-11-23T17:42:49.912+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:42:49.938+0000,logging_mixin.py:137,"[2023-11-23T17:42:49.938+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:42:49.956+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.083 seconds
2023-11-23T17:43:20.084+0000,processor.py:153,Started process (PID=318) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:43:20.084+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:43:20.085+0000,logging_mixin.py:137,[2023-11-23T17:43:20.085+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:43:20.099+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:43:20.120+0000,logging_mixin.py:137,[2023-11-23T17:43:20.120+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:43:20.146+0000,logging_mixin.py:137,"[2023-11-23T17:43:20.146+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:43:20.164+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.083 seconds
2023-11-23T17:43:50.315+0000,processor.py:153,Started process (PID=343) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:43:50.317+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:43:50.319+0000,logging_mixin.py:137,[2023-11-23T17:43:50.318+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:43:50.340+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:43:50.372+0000,logging_mixin.py:137,[2023-11-23T17:43:50.372+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:43:50.431+0000,logging_mixin.py:137,"[2023-11-23T17:43:50.430+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:43:50.469+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.161 seconds
2023-11-23T17:44:20.645+0000,processor.py:153,Started process (PID=367) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:44:20.646+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:44:20.646+0000,logging_mixin.py:137,[2023-11-23T17:44:20.646+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:44:20.679+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:44:20.727+0000,logging_mixin.py:137,[2023-11-23T17:44:20.727+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:44:20.782+0000,logging_mixin.py:137,"[2023-11-23T17:44:20.782+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:44:20.821+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.182 seconds
2023-11-23T17:44:50.966+0000,processor.py:153,Started process (PID=392) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:44:50.967+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:44:50.968+0000,logging_mixin.py:137,[2023-11-23T17:44:50.968+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:44:50.990+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:44:51.028+0000,logging_mixin.py:137,[2023-11-23T17:44:51.027+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:44:51.061+0000,logging_mixin.py:137,"[2023-11-23T17:44:51.061+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:44:51.102+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.143 seconds
2023-11-23T17:45:21.233+0000,processor.py:153,Started process (PID=429) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:45:21.234+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:45:21.235+0000,logging_mixin.py:137,[2023-11-23T17:45:21.235+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:45:21.256+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:45:21.292+0000,logging_mixin.py:137,[2023-11-23T17:45:21.292+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:45:21.365+0000,logging_mixin.py:137,"[2023-11-23T17:45:21.365+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:45:21.424+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.194 seconds
2023-11-23T17:45:51.579+0000,processor.py:153,Started process (PID=454) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:45:51.580+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:45:51.581+0000,logging_mixin.py:137,[2023-11-23T17:45:51.581+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:45:51.598+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:45:51.620+0000,logging_mixin.py:137,[2023-11-23T17:45:51.620+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:45:51.646+0000,logging_mixin.py:137,"[2023-11-23T17:45:51.646+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:45:51.670+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.096 seconds
2023-11-23T17:46:21.752+0000,processor.py:153,Started process (PID=479) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:46:21.753+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:46:21.754+0000,logging_mixin.py:137,[2023-11-23T17:46:21.754+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:46:21.777+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:46:21.809+0000,logging_mixin.py:137,[2023-11-23T17:46:21.808+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:46:21.849+0000,logging_mixin.py:137,"[2023-11-23T17:46:21.849+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:46:21.896+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.148 seconds
2023-11-23T17:46:51.959+0000,processor.py:153,Started process (PID=505) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:46:51.960+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:46:51.961+0000,logging_mixin.py:137,[2023-11-23T17:46:51.961+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:46:51.982+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:46:52.018+0000,logging_mixin.py:137,[2023-11-23T17:46:52.017+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:46:52.101+0000,logging_mixin.py:137,"[2023-11-23T17:46:52.101+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:46:52.143+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.188 seconds
2023-11-23T17:47:24.247+0000,processor.py:153,Started process (PID=518) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:47:24.366+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:47:24.428+0000,logging_mixin.py:137,[2023-11-23T17:47:24.427+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:47:25.563+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:47:25.790+0000,logging_mixin.py:137,[2023-11-23T17:47:25.790+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:47:25.986+0000,logging_mixin.py:137,"[2023-11-23T17:47:25.986+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:47:26.193+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 2.305 seconds
2023-11-23T17:47:56.403+0000,processor.py:153,Started process (PID=556) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:47:56.420+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T17:47:56.421+0000,logging_mixin.py:137,[2023-11-23T17:47:56.421+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:47:57.384+0000,processor.py:753,DAG(s) dict_keys(['extrair_logs_airflow']) retrieved from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T17:47:57.543+0000,logging_mixin.py:137,[2023-11-23T17:47:57.542+0000] {dag.py:2690} INFO - Sync 1 DAGs
2023-11-23T17:47:57.688+0000,logging_mixin.py:137,"[2023-11-23T17:47:57.688+0000] {dag.py:3441} INFO - Setting next_dagrun for extrair_logs_airflow to None, run_after=None"
2023-11-23T17:47:57.794+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.412 seconds
2023-11-23T18:12:25.599+0000,processor.py:153,Started process (PID=45) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:12:25.620+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:12:25.621+0000,logging_mixin.py:137,[2023-11-23T18:12:25.621+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:12:27.442+0000,logging_mixin.py:137,[2023-11-23T18:12:27.438+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:12:27.471+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.877 seconds
2023-11-23T18:12:57.874+0000,processor.py:153,Started process (PID=72) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:12:57.875+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:12:57.876+0000,logging_mixin.py:137,[2023-11-23T18:12:57.876+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:12:58.433+0000,logging_mixin.py:137,[2023-11-23T18:12:58.429+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:12:58.460+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.589 seconds
2023-11-23T18:13:29.271+0000,processor.py:153,Started process (PID=97) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:13:29.271+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:13:29.272+0000,logging_mixin.py:137,[2023-11-23T18:13:29.272+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:13:29.673+0000,logging_mixin.py:137,[2023-11-23T18:13:29.670+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:13:29.689+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.423 seconds
2023-11-23T18:13:59.841+0000,processor.py:153,Started process (PID=122) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:13:59.843+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:13:59.846+0000,logging_mixin.py:137,[2023-11-23T18:13:59.845+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:14:00.446+0000,logging_mixin.py:137,[2023-11-23T18:14:00.443+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:14:00.483+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.646 seconds
2023-11-23T18:14:30.638+0000,processor.py:153,Started process (PID=148) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:14:30.639+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:14:30.643+0000,logging_mixin.py:137,[2023-11-23T18:14:30.640+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:14:31.368+0000,logging_mixin.py:137,[2023-11-23T18:14:31.363+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:14:31.402+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.768 seconds
2023-11-23T18:15:01.558+0000,processor.py:153,Started process (PID=174) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:15:01.559+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:15:01.559+0000,logging_mixin.py:137,[2023-11-23T18:15:01.559+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:15:01.907+0000,logging_mixin.py:137,[2023-11-23T18:15:01.904+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:15:01.935+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.380 seconds
2023-11-23T18:15:32.060+0000,processor.py:153,Started process (PID=209) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:15:32.069+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:15:32.070+0000,logging_mixin.py:137,[2023-11-23T18:15:32.070+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:15:32.596+0000,logging_mixin.py:137,[2023-11-23T18:15:32.593+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:15:32.620+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.564 seconds
2023-11-23T18:16:03.080+0000,processor.py:153,Started process (PID=238) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:16:03.081+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:16:03.082+0000,logging_mixin.py:137,[2023-11-23T18:16:03.082+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:16:04.782+0000,logging_mixin.py:137,[2023-11-23T18:16:04.777+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:16:04.830+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 1.756 seconds
2023-11-23T18:16:34.992+0000,processor.py:153,Started process (PID=264) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:16:34.993+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:16:34.994+0000,logging_mixin.py:137,[2023-11-23T18:16:34.993+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:16:35.362+0000,logging_mixin.py:137,[2023-11-23T18:16:35.359+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:16:35.383+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.395 seconds
2023-11-23T18:17:02.533+0000,processor.py:153,Started process (PID=290) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:17:02.534+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:17:02.535+0000,logging_mixin.py:137,[2023-11-23T18:17:02.534+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:17:03.106+0000,logging_mixin.py:137,[2023-11-23T18:17:03.101+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:17:03.151+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.621 seconds
2023-11-23T18:17:33.247+0000,processor.py:153,Started process (PID=316) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:17:33.248+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:17:33.249+0000,logging_mixin.py:137,[2023-11-23T18:17:33.249+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:17:33.619+0000,logging_mixin.py:137,[2023-11-23T18:17:33.616+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:17:33.682+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.437 seconds
2023-11-23T18:18:03.833+0000,processor.py:153,Started process (PID=342) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:18:03.834+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:18:03.835+0000,logging_mixin.py:137,[2023-11-23T18:18:03.835+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:18:04.200+0000,logging_mixin.py:137,[2023-11-23T18:18:04.197+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:18:04.220+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.389 seconds
2023-11-23T18:18:34.350+0000,processor.py:153,Started process (PID=380) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:18:34.350+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
2023-11-23T18:18:34.351+0000,logging_mixin.py:137,[2023-11-23T18:18:34.351+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:18:34.697+0000,logging_mixin.py:137,[2023-11-23T18:18:34.694+0000] {dagbag.py:343} ERROR - Failed to import: /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:18:34.725+0000,processor.py:175,Processing /opt/airflow/dags/__pycache__/get_dags_inventary.py took 0.378 seconds
2023-11-23T18:19:04.886+0000,processor.py:153,Started process (PID=405) to work on /opt/airflow/dags/__pycache__/get_dags_inventary.py
2023-11-23T18:19:05.911+0000,processor.py:743,Processing file /opt/airflow/dags/__pycache__/get_dags_inventary.py for tasks to queue
